date,close
2018-08-06,6753.1201171875
2018-08-07,6305.7998046875
2018-08-08,6568.22998046875
2018-08-09,6184.7099609375
2018-08-10,6295.72998046875
2018-08-11,6322.68994140625
2018-08-12,6297.56982421875
2018-08-13,6199.7099609375
2018-08-14,6308.52001953125
2018-08-15,6334.72998046875
2018-08-16,6580.6298828125
2018-08-17,6423.759765625
2018-08-18,6506.06982421875
2018-08-19,6308.52978515625
2018-08-20,6488.759765625
2018-08-21,6376.7099609375
2018-08-22,6534.8798828125
2018-08-23,6719.9599609375
2018-08-24,6763.18994140625
2018-08-25,6707.259765625
2018-08-26,6884.64013671875
2018-08-27,7096.27978515625
2018-08-28,7047.16015625
2018-08-29,6978.22998046875
2018-08-30,7037.580078125
2018-08-31,7193.25
2018-09-01,7272.72021484375
2018-09-02,7260.06005859375
2018-09-03,7361.66015625
2018-09-04,6792.830078125
2018-09-05,6529.169921875
2018-09-06,6467.06982421875
2018-09-07,6225.97998046875
2018-09-08,6300.85986328125
2018-09-09,6329.7001953125
2018-09-10,6321.2001953125
2018-09-11,6351.7998046875
2018-09-12,6517.31005859375
2018-09-13,6512.7099609375
2018-09-14,6543.2001953125
2018-09-15,6517.18017578125
2018-09-16,6281.2001953125
2018-09-17,6371.2998046875
2018-09-18,6398.5400390625
2018-09-19,6519.669921875
2018-09-20,6734.9501953125
2018-09-21,6721.97998046875
2018-09-22,6710.6298828125
2018-09-23,6595.41015625
2018-09-24,6446.47021484375
2018-09-25,6495.0
2018-09-26,6676.75
2018-09-27,6644.1298828125
2018-09-28,6601.9599609375
2018-09-29,6625.56005859375
2018-09-30,6589.6201171875
2018-10-01,6556.10009765625
2018-10-02,6502.58984375
2018-10-03,6576.68994140625
2018-10-04,6622.47998046875
2018-10-05,6588.31005859375
2018-10-06,6602.9501953125
2018-10-07,6652.22998046875
2018-10-08,6642.64013671875
2018-10-09,6585.52978515625
2018-10-10,6256.240234375
2018-10-11,6274.580078125
2018-10-12,6285.990234375
2018-10-13,6290.93017578125
2018-10-14,6596.5400390625
2018-10-15,6596.10986328125
2018-10-16,6544.43017578125
2018-10-17,6476.7099609375
2018-10-18,6465.41015625
2018-10-19,6489.18994140625
2018-10-20,6482.35009765625
2018-10-21,6487.16015625
2018-10-22,6475.740234375
2018-10-23,6495.83984375
2018-10-24,6476.2900390625
2018-10-25,6474.75
2018-10-26,6480.3798828125
2018-10-27,6486.39013671875
2018-10-29,6332.6298828125
2018-10-30,6334.27001953125
2018-10-31,6317.60986328125
2018-11-01,6377.77978515625
2018-11-02,6388.43994140625
2018-11-03,6361.259765625
2018-11-04,6376.1298828125
2018-11-05,6419.66015625
2018-11-06,6461.009765625
2018-11-07,6530.14013671875
2018-11-08,6453.72021484375
2018-11-09,6385.6201171875
2018-11-10,6409.22021484375
2018-11-11,6411.27001953125
2018-11-12,6371.27001953125
2018-11-13,6359.490234375
2018-11-14,5738.35009765625
2018-11-15,5648.02978515625
2018-11-16,5575.5498046875
2018-11-17,5554.330078125
2018-11-18,5623.5400390625
2018-11-19,4871.490234375
2018-11-20,4451.8701171875
2018-11-21,4602.169921875
2018-11-22,4365.93994140625
