date,close
2015-10-27,293.7879943847656
2015-10-28,304.6180114746094
2015-10-29,313.8550109863281
2015-10-30,328.0150146484375
2015-10-31,314.1659851074219
2015-11-01,325.4309997558594
2015-11-02,361.1889953613281
2015-11-03,403.4169921875
2015-11-04,411.56298828125
2015-11-05,386.35400390625
2015-11-06,374.4700012207031
2015-11-07,386.48199462890625
2015-11-08,373.3680114746094
2015-11-09,380.2569885253906
2015-11-10,336.8190002441406
2015-11-11,311.0840148925781
2015-11-12,338.1520080566406
2015-11-13,336.75299072265625
2015-11-14,332.906005859375
2015-11-15,320.1659851074219
2015-11-16,330.7510070800781
2015-11-17,335.093994140625
2015-11-18,334.5899963378906
2015-11-19,326.14898681640625
2015-11-20,322.0220031738281
2015-11-21,326.927001953125
2015-11-22,324.5360107421875
2015-11-23,323.0459899902344
2015-11-24,320.0459899902344
2015-11-25,328.20599365234375
2015-11-26,352.6839904785156
2015-11-27,358.0419921875
2015-11-28,357.3810119628906
2015-11-29,371.29400634765625
2015-11-30,377.3210144042969
2015-12-01,362.4880065917969
2015-12-02,359.18701171875
2015-12-03,361.0459899902344
2015-12-04,363.1830139160156
2015-12-05,388.9490051269531
2015-12-06,388.7829895019531
2015-12-07,395.5360107421875
2015-12-08,415.56298828125
2015-12-09,417.56298828125
2015-12-10,415.47900390625
2015-12-11,451.93798828125
2015-12-12,434.99700927734375
2015-12-13,433.7550048828125
2015-12-14,444.1820068359375
2015-12-15,465.3210144042969
2015-12-16,454.9339904785156
2015-12-17,456.0780029296875
2015-12-18,463.6159973144531
2015-12-19,462.3219909667969
2015-12-20,442.68499755859375
2015-12-21,438.6390075683594
2015-12-22,436.5719909667969
2015-12-23,442.4010009765625
2015-12-24,454.9849853515625
2015-12-25,455.65301513671875
2015-12-26,417.27398681640625
2015-12-27,422.822998046875
2015-12-28,422.27899169921875
2015-12-29,432.9830017089844
2015-12-30,426.6199951171875
2015-12-31,430.5669860839844
2016-01-01,434.3340148925781
2016-01-02,433.43798828125
2016-01-03,430.010986328125
2016-01-04,433.09100341796875
2016-01-05,431.9599914550781
2016-01-06,429.1050109863281
2016-01-07,458.0480041503906
2016-01-08,453.2300109863281
2016-01-09,447.6109924316406
2016-01-10,447.9909973144531
2016-01-11,448.4280090332031
2016-01-12,435.69000244140625
2016-01-13,432.3710021972656
2016-01-14,430.3059997558594
2016-01-15,364.33099365234375
2016-01-16,387.5360107421875
2016-01-17,382.29901123046875
2016-01-18,387.1679992675781
2016-01-19,380.14898681640625
2016-01-20,420.2300109863281
2016-01-21,410.2619934082031
2016-01-22,382.49200439453125
2016-01-23,387.4909973144531
2016-01-24,402.97100830078125
2016-01-25,391.72601318359375
2016-01-26,392.15301513671875
2016-01-27,394.97198486328125
2016-01-28,380.28900146484375
2016-01-29,379.4739990234375
2016-01-30,378.2550048828125
2016-01-31,368.7669982910156
2016-02-01,373.0559997558594
2016-02-02,374.447998046875
2016-02-03,369.9490051269531
2016-02-04,389.593994140625
2016-02-05,386.54901123046875
2016-02-06,376.5220031738281
2016-02-07,376.6199951171875
2016-02-08,373.4469909667969
2016-02-09,376.02899169921875
2016-02-10,381.64898681640625
2016-02-11,379.65399169921875
2016-02-12,384.26300048828125
2016-02-13,391.8599853515625
2016-02-14,407.2300109863281
2016-02-15,400.18499755859375
2016-02-16,407.4880065917969
2016-02-17,416.3219909667969
2016-02-18,422.37298583984375
2016-02-19,420.7850036621094
2016-02-20,437.16400146484375
2016-02-21,438.7980041503906
2016-02-22,437.74798583984375
2016-02-23,420.7359924316406
2016-02-24,424.9549865722656
2016-02-25,424.54400634765625
2016-02-26,432.1520080566406
2016-02-27,432.5190124511719
2016-02-28,433.5039978027344
2016-02-29,437.6969909667969
2016-03-01,435.12298583984375
2016-03-02,423.989013671875
2016-03-03,421.6510009765625
2016-03-04,410.9389953613281
2016-03-05,400.57000732421875
2016-03-06,407.7070007324219
2016-03-07,414.3210144042969
2016-03-08,413.97198486328125
2016-03-09,414.8599853515625
2016-03-10,417.1310119628906
2016-03-11,421.69000244140625
2016-03-12,411.6239929199219
2016-03-13,414.06500244140625
2016-03-14,416.43798828125
2016-03-15,416.8299865722656
2016-03-16,417.010986328125
2016-03-17,420.6210021972656
2016-03-18,409.5480041503906
2016-03-19,410.4440002441406
2016-03-20,413.7550048828125
2016-03-21,413.3070068359375
2016-03-22,418.0889892578125
2016-03-23,418.0409851074219
2016-03-24,416.3940124511719
2016-03-25,417.177001953125
2016-03-26,417.94500732421875
2016-03-27,426.7650146484375
2016-03-27,424.2309875488281
2016-03-28,416.5159912109375
2016-03-29,414.8160095214844
2016-03-30,416.72900390625
2016-03-31,417.9599914550781
2016-04-01,420.87298583984375
2016-04-02,420.90399169921875
2016-04-03,421.4440002441406
2016-04-04,424.0299987792969
2016-04-05,423.4129943847656
2016-04-06,422.7449951171875
2016-04-07,420.3489990234375
2016-04-08,419.4110107421875
2016-04-09,421.5639953613281
2016-04-10,422.4830017089844
2016-04-11,425.19000244140625
2016-04-12,423.7340087890625
2016-04-13,424.2820129394531
2016-04-14,429.7130126953125
2016-04-15,430.5719909667969
2016-04-16,427.39898681640625
2016-04-17,428.59100341796875
2016-04-18,435.5090026855469
2016-04-19,441.3890075683594
2016-04-20,449.42498779296875
2016-04-21,445.73699951171875
2016-04-22,450.2820129394531
2016-04-23,458.55499267578125
2016-04-24,461.4259948730469
2016-04-25,466.0889892578125
2016-04-26,444.68701171875
2016-04-27,449.010986328125
2016-04-28,455.09698486328125
2016-04-29,448.3179931640625
2016-04-30,451.875
2016-05-01,444.66900634765625
2016-05-02,450.3039855957031
2016-05-03,446.72198486328125
2016-05-04,447.97601318359375
2016-05-05,459.6029968261719
2016-05-06,458.5360107421875
2016-05-07,458.5480041503906
2016-05-08,460.4830017089844
2016-05-09,450.8949890136719
2016-05-10,452.7279968261719
2016-05-11,454.7659912109375
2016-05-12,455.6700134277344
2016-05-13,455.6709899902344
2016-05-14,457.5679931640625
2016-05-15,454.1629943847656
2016-05-16,453.7829895019531
2016-05-17,454.6189880371094
2016-05-18,438.7149963378906
2016-05-19,442.6759948730469
2016-05-20,443.18798828125
2016-05-21,439.322998046875
2016-05-22,444.1549987792969
2016-05-23,445.9809875488281
2016-05-24,449.5989990234375
2016-05-25,453.3840026855469
2016-05-26,473.4639892578125
2016-05-27,530.0399780273438
2016-05-28,526.2329711914062
2016-05-29,533.864013671875
2016-05-30,531.385986328125
2016-05-31,536.9199829101562
