,date,index,close,lag_1,lag_2,lag_4,lag_5,ewm_30,ewm_15,dema_15,dema_30,kama_30,MIDPOINT_15,MIDPOINT_30,SMA_5,NEW_SMA_5,SMA_7,trima_15,trima_30,WMA_5,WMA_7,WMA_14,WMA_30,roll_var_5,5 Day STD,7 Day STD,14 Day STD,30 Day STD,ADX_5,ADXR_10,APO,aroondown,aroonup,BOP,CCI_30,CMO_10,DX_10,macd,macdsignal,macdhist,MINUS_DI_10,MINUS_DM_10,MOM_10,roc_5,roc_10,roc_30,rsi_5,rsi_10,rsi_30,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,TRIX_10,ULTOSC,WILLR,HT_DCPERIOD,HT_DCTREND
10,2015-11-05,10,386.35400390625,411.56298828125,403.4169921875,325.4309997558594,314.1659851074219,304.18504867608897,334.7146066855537,377.0261335013385,346.33047653673964,361.161670472189,342.7929992675781,326.93349456787115,377.5907958984375,377.5907958984375,361.4478541782924,317.3724060058594,279.927272605896,389.0721293131511,377.44060298374717,348.61865495954237,312.3355095647996,1221.8898697846691,34.955541331592464,39.88287480841612,46.280520385044824,48.07877412958562,90.48631100170084,83.50634213769605,55.566499328613254,0.0,90.0,-0.2976567370951602,204.2115862188491,49.09343300299647,89.70146746226618,49.0648797631178,40.656351851078746,8.408527912039055,2.857846344393076,9.476185993836387,101.05401611328124,22.97766856400609,35.42026653944769,57.014259904123676,68.96930702347876,74.54671650149824,75.2423161006924,68.26602217556011,81.0313224727873,50.81141628061342,68.26602217556011,0.0,62.915702544262,2.0079270729653764,47.43461000075072,-51.866979233368994,37.83471930240877,1
11,2015-11-06,11,374.4700012207031,386.35400390625,411.56298828125,361.1889953613281,325.4309997558594,308.75973517465735,339.6844102396958,381.05597141244937,352.42810299079963,362.9451897982129,344.0294952392578,326.93349456787115,387.39859619140617,387.39859619140617,368.08428083147317,326.60976505279535,284.6245723724365,388.0318644205729,380.6961397443498,355.0286934988839,317.8707934964088,423.9224429975386,20.58937694534584,37.16492221931536,45.556593288821105,49.73422912845021,84.0797375559367,83.24192659313455,59.251333109537775,0.0,80.0,-0.3247230236857721,136.63585455964056,36.34956883822934,68.75698533241669,48.46671170010131,43.25980513408628,5.206906566015043,8.548316103614209,29.08456715031212,80.6820068359375,15.068939806482227,27.46266300122211,54.12254660113887,59.79338202533035,68.17478441911466,71.3313536187481,52.973459036860596,68.18013476612286,44.7214880052404,52.973459036860596,0.0,33.333333333333364,2.0917660928665427,46.35180596409924,-59.98841033871563,38.92415884905933,1
12,2015-11-07,12,386.4819946289063,374.4700012207031,386.35400390625,403.4169921875,361.1889953613281,313.8156091035003,345.53449889736504,386.85372123394507,359.35600168983007,366.3700011577092,346.6084899902344,327.7469940185547,392.4571960449219,392.4571960449219,378.4151393345424,335.91704559326166,289.6507553736368,387.7263305664063,385.29556819370816,362.10724545433413,323.8982468799878,220.4098980881396,14.846208205738582,28.78539982560464,45.01014083916159,51.59220717910386,78.95447879932541,83.07847680585353,62.63179829915367,0.0,70.0,0.6727809467131332,134.14335885957107,41.9245691239639,68.7569853324167,48.84938332790314,45.12299786535856,3.72638546254457,8.069914702321258,26.17611043528091,81.86398315429688,7.0027048421769775,26.874308173047883,59.50293567830746,65.57934305890565,70.96228456198196,72.80916704160457,48.270093624743026,56.50319161238789,49.27737658837513,48.270093624743026,12.354417795315626,4.118139265105242,2.123032660410007,44.05887846401455,-56.30255621853558,40.064569284828906,1
13,2015-11-08,13,373.3680114746094,386.4819946289063,374.4700012207031,411.56298828125,403.4169921875,317.6874551492621,349.01389124793985,388.2132254110357,363.8941794204496,367.1675899764972,347.6214904785156,328.2519912719726,386.44739990234376,386.44739990234376,385.2632838657924,345.56076431274414,294.9166134516398,381.36326904296885,384.0337862287249,366.438904389881,328.769576632592,236.3327950121019,15.373119234953652,17.613774566204537,42.558400444613966,52.33346529107264,73.47674530214947,82.79444830022116,64.26853129069008,0.0,60.0,-0.5147447794654415,113.24817961522905,28.29363323067947,64.68059347393485,47.03096818236884,45.75898797102865,1.2719802113401857,8.71585019687927,27.2915011007372,59.51300048828125,-7.448615525576196,18.961940515543876,53.06296118504752,54.814598107360624,64.14681661533973,68.80357934730134,45.72606302219936,48.98987189460097,43.17932447298244,45.72606302219936,0.0,4.118139265105242,2.0814401534547944,37.82673376554634,-65.58603474932757,39.90560900830122,1
14,2015-11-09,14,380.2569885253906,373.3680114746094,386.4819946289063,386.35400390625,411.56298828125,321.7534307493089,352.91947806355387,390.63674332514086,368.76533451489433,368.71871089153655,348.4314880371094,328.43549346923834,380.1861999511719,380.1861999511719,387.9872828892299,355.3771233558655,300.4276965459188,379.2997985839844,382.7822123936243,370.8349219912574,333.80699735251807,39.21161732572284,6.261918022916208,14.46271504072785,39.3665468214006,53.056619692301524,66.732839107834,81.49541236207494,64.98219553629554,10.0,50.0,0.26506618746821514,101.59816784210324,32.10004016092769,58.08275142762972,45.8955689340325,45.8045149586966,0.0910539753358961,9.982848711863422,30.36737418402285,52.24197387695313,-7.606612024710491,15.926701993488136,55.24432309504348,59.211114084200936,66.05002008046385,69.70917566373134,45.898006842810936,46.63138782991775,45.23731946707513,45.898006842810936,18.300209482373287,10.218209092563002,2.004904622708925,42.808872113643154,-61.88846623256625,38.93699068225493,1
15,2015-11-10,15,336.8190002441406,380.2569885253906,373.3680114746094,374.4700012207031,386.35400390625,322.7319842092213,350.906828309251,382.14928705596367,367.65196246153323,367.07453490170633,352.6754913330078,328.43549346923834,370.27919921875,370.27919921875,378.47328404017856,363.6016230583191,305.99202969868975,364.84406534830737,369.9901417323521,368.53485543387285,335.75096507738994,377.19383913577576,19.42147880918896,22.366361495246,35.81778997461017,52.09997098203171,55.54678087686781,78.69976615079713,64.25519714355471,0.0,40.0,-0.8256664320013449,57.34621306202977,-3.710380591998453,25.55247408870521,39.3928093715636,43.6672797629856,-4.274470391422,18.74457959620463,61.117624070308075,22.65301513671875,-12.821144122044403,7.210524439484778,36.33636757072856,33.511407867078354,48.14480970400078,58.61109370376343,36.59203515459104,42.73870167320041,21.359461523715414,36.59203515459104,0.0,6.100069827457794,1.820287801139231,43.15038114580824,-86.42320745510071,37.48280104912217,1
16,2015-11-11,16,311.0840148925781,336.8190002441406,380.2569885253906,386.4819946289063,374.4700012207031,321.97574438117755,345.92878179537047,368.9111554266676,363.33575435754403,365.34840853325824,358.0904998779297,330.5354919433594,357.602001953125,357.602001953125,364.1191449846541,368.537841796875,311.46905466715486,345.11233723958327,353.142824445452,362.3936383928572,335.8415595598118,1047.9314324937843,32.37176906648421,28.883734386112337,35.123354596379485,50.66176859790183,51.47496042637866,75.56921068706968,60.62796478271486,100.0,30.0,-0.725876663847816,8.030090074767532,-18.29134494479873,5.485563831292574,30.9347715494136,39.4231103584616,-8.488338809048003,24.957212456819423,83.11685409491788,-14.34698486328125,-16.926852917856806,-4.408610388698209,26.81364512995827,25.359917820077715,40.85432752760064,53.400570263537894,23.927056497553398,35.4723661649851,5.184388501869499,23.927056497553398,0.0,6.100069827457794,1.5382494522571122,38.64043889298652,-94.81561149813051,36.68092911619062,1
17,2015-11-12,17,338.1520080566406,311.0840148925781,336.8190002441406,373.3680114746094,386.4819946289063,323.0255531164561,344.9566517856807,364.2162227249698,362.7210001498152,364.2035248887232,361.32350158691406,331.775993347168,347.9360046386719,347.9360046386719,357.233145577567,370.4867796897888,316.8838046391805,338.62900594075523,346.65104021344865,359.7999061221168,337.53702238349507,817.2041237950398,28.58678232671595,28.441768014251565,33.35086253598367,49.47002376067597,46.816338298898934,73.09266306624758,55.36946563720697,90.0,20.0,0.7588019989130069,26.75924244792227,-0.5050919109303956,8.095908801070104,27.27328406784085,35.373168261588006,-8.099884193747165,22.414833366412438,74.8051686854261,-23.0369873046875,-12.505106898620546,-6.378097782752668,35.52752377175883,43.446167310877314,49.74745404453482,57.51053573445694,15.213431692125964,25.244174448090096,19.096445050792827,15.213431692125964,35.29621778911397,11.765405929704693,1.2740566556661337,40.86948230907888,-80.90355494920719,36.059144614940074,1
18,2015-11-13,18,336.75299072265625,338.1520080566406,311.0840148925781,380.2569885253906,373.3680114746094,323.91609753923825,343.93116342306365,359.88651683338725,361.9060507875356,363.1120480701445,361.32350158691406,332.9414978027344,340.61300048828133,340.61300048828133,351.8450012207031,370.3835768699646,322.164337793986,334.9013346354167,341.53100149972096,356.7882382347471,338.95159373949934,619.7393436973978,24.89456454122863,28.20374638177522,32.796688656935984,48.16058921481757,43.08944059691516,70.99111706108323,45.877599080403634,80.0,10.0,-0.11759528138136408,27.085176728216485,-1.3568630090283358,8.095908801070099,23.98676775604838,31.577701426408137,-7.5909336703597585,21.359576106596496,67.32465181688349,-66.66400146484375,-9.806683922209313,-16.524837266611637,33.637973420814426,42.776500597400094,49.32156849548584,57.24060515812746,14.219409931279749,17.786632706986335,18.377396241176783,14.219409931279749,33.60590684348143,22.967374877531835,1.0333887597585134,42.787227549620255,-81.62260375882322,35.390760560660944,1
19,2015-11-14,19,332.906005859375,336.75299072265625,338.1520080566406,336.8190002441406,380.2569885253906,324.4990944789548,342.5529825914098,355.3084873373325,360.6077960138306,362.0322257863283,361.32350158691406,336.6029968261719,331.14280395507814,331.14280395507814,344.1912885393416,368.6838274002075,327.2074750264485,332.33233642578125,336.79625265938887,353.18042021251864,339.93568436817463,129.5715604064107,11.382950426247614,24.226765047771824,31.123407216806854,46.71248025410586,40.10792243532813,68.78187416814174,35.392367553710926,70.0,0.0,-0.4528057147529529,22.141662711482553,-3.8712392300673772,8.095908801070111,20.73865273278364,27.964685195199966,-7.2260324624163355,20.758717216015274,60.59218663519514,-78.656982421875,-12.452363558034618,-19.11177259897898,30.900438924166608,40.62421631981075,48.06438038496631,56.48643477724761,17.958004692751754,15.796948772052454,16.400172786285513,17.958004692751754,81.07444376998791,49.99218946752779,0.8139040474214321,40.548104386733655,-78.22862531594807,34.296475833046124,1
20,2015-11-15,20,320.1659851074219,332.906005859375,336.75299072265625,311.0840148925781,336.8190002441406,324.218185499205,339.75454370220945,348.46745236758363,357.7655047385569,361.0349437858274,361.32350158691406,336.6029968261719,327.81220092773435,327.81220092773435,336.5909990583147,365.03434371948237,331.96854972839355,328.67339680989585,330.789926801409,347.6954563685826,339.92883602675573,137.77325167479478,11.737685107157832,21.76847916317768,31.618081507277648,45.43850602338836,40.87314152702081,65.45103738034638,26.863665771484367,60.0,0.0,-0.7503501027204936,2.6607706175111474,-12.114304319374357,2.1900272479597547,16.514859588850015,24.148076659749986,-7.63321707089997,23.94422799233082,67.01297895800374,-66.18801879882811,-4.944203006554837,-17.131443735442396,21.796788391875218,33.621438580561836,43.94284784031282,54.046889543796844,14.876596984354446,15.684670536128616,9.852221925600887,14.876596984354446,34.72929691072163,49.80321584139701,0.5977154353809411,46.11406429854065,-79.78787418540624,32.86471709255557,1
21,2015-11-16,21,330.7510070800781,320.1659851074219,332.906005859375,338.1520080566406,311.0840148925781,324.6415662695886,338.6290790309093,345.26843906777094,356.4433794479107,360.2783080907898,361.32350158691406,336.6029968261719,331.7455993652344,331.7455993652344,329.51871599469865,359.79393768310547,336.5380536397298,329.6529988606771,329.3299288068498,343.67197178431917,340.48167298019575,50.6348159831997,7.115814498931215,10.1691253844657,32.62902674950199,44.40079223572842,41.86262194948879,62.518082681539276,20.48806660970052,50.0,0.0,0.7007197959413448,2.9290353151541693,-3.890191642477373,3.4859954521340253,14.329907770621846,20.875353696707272,-6.545445926085428,23.12986260848092,61.8966725172815,-43.718994140625,6.322083824940772,-11.674898923307376,22.210681783225983,43.70052822779672,48.05490417876131,55.691622676853825,13.848323045522505,15.560974907542866,15.29257442468096,13.848323045522505,70.84126284841827,62.215001176375964,0.4179867351762123,57.02284861267397,-66.78833185949833,31.252957569655532,1
22,2015-11-17,22,335.093994140625,330.7510070800781,320.1659851074219,336.75299072265625,338.1520080566406,325.31877205626654,338.18718565754875,343.61024722760976,355.72171616836937,359.46035846656196,361.32350158691406,337.5,331.13399658203133,331.13399658203133,329.2722865513393,352.9912037849426,340.77053260803217,330.769130452474,330.72374834333147,340.51743774414064,341.18543169575355,42.709662340306785,6.535262989375927,9.98190989154731,30.473114819399964,42.83047677654818,38.2383186086029,59.63017007693404,12.900900268554723,40.0,0.0,0.5416665211118524,14.438595135020304,-0.5283980165554639,2.5973197970386765,12.998903157078814,18.249870183497787,-5.250967026418973,22.320254889869343,55.70700526555335,-51.38800048828125,-0.9043311419589141,-13.29635046455998,28.07298007655668,47.76810743721557,49.73580099172227,56.35466069423774,14.22317433837152,14.316031456082788,17.524726664832563,14.22317433837152,100.0,68.52351991971335,0.2788765998030573,51.985117907899465,-61.644814691612694,29.66934385485097,1
23,2015-11-18,23,334.5899963378906,335.093994140625,330.7510070800781,332.906005859375,336.75299072265625,325.9192843952793,337.7375300814723,342.0895031604864,354.9413733561599,358.6813915163211,361.32350158691406,338.91749572753906,330.70139770507814,330.70139770507814,332.63028390066967,346.5344228744507,344.3014574686686,331.92113037109374,332.0531757899693,337.9463992164249,341.6987153084048,37.56844489491085,6.129310311520445,6.005038697518178,25.85819750152061,41.14721615265425,35.338875935894194,56.701156630474046,6.6513326009114735,30.0,0.0,-0.0005076773244368926,9.557862939320156,-0.9417165674727296,2.5973197970386765,11.768557911118648,16.08943275937141,-4.3208748482527595,21.749839467592956,50.13630473899802,-38.77801513671875,-0.6423088864404569,-10.386003606352288,27.00948669092284,47.27266646500471,49.529141716263645,56.253603718042676,18.579218473973086,15.550238619289004,22.920354332405573,18.579218473973086,96.4325747152237,89.09127918788067,0.1712814177576405,51.07947287034385,-60.14168706458294,28.212745323243045,1
24,2015-11-19,24,326.14898681640625,334.5899963378906,335.093994140625,320.1659851074219,332.906005859375,325.93415879578663,336.2889426918946,338.829642083394,353.1197344844436,357.9143821976271,348.7830047607422,338.91749572753906,329.34999389648436,329.34999389648436,330.91556658063615,341.75573492050165,346.89324073791505,330.4036600748698,330.4328515189035,334.9829688662575,341.5144004903814,39.251616523885076,6.265111054393616,5.877909554405536,23.995282077855826,39.590755125298415,35.441972450252976,52.45968366116418,-0.6490000406901117,20.0,0.0,-0.8478277354638907,-4.92393692945637,-8.051458973223788,3.0203797860454613,9.69866136654548,13.959175628429431,-4.260514261883953,23.21117940410903,50.48967865962946,-54.10800170898438,-2.0297077625637705,-14.229324730838302,21.036643787987998,38.83929895125669,45.974270513388106,54.558531764026384,22.32193181951806,18.374774877287518,26.52071446131589,22.32193181951806,35.06713449911186,77.16656973811187,0.07416573810883342,46.44453129414107,-68.71254819739741,26.80282770476851,0
25,2015-11-20,25,322.0220031738281,326.14898681640625,334.5899963378906,330.7510070800781,320.1659851074219,325.6808873354899,334.5055542660985,335.1684139164693,350.897966202555,357.08660761628533,348.7830047607422,342.7929992675781,329.7211975097656,329.7211975097656,328.81113978794644,337.8720622062683,348.6248907725016,327.96099650065105,328.20946066720137,332.0426551455543,340.9419233424689,31.417734019183545,5.60515245280479,6.073420082007236,22.95645066461868,37.716894886333826,39.70285709261778,48.264137984273255,-3.987033081054733,10.0,0.0,-0.3078713019651496,-28.792387792149402,-11.502039585661905,15.522889953217065,7.5165001075926625,11.811617121483845,-4.295117013891181,27.85202492994456,58.49671054952589,-14.7969970703125,0.5797049507878071,-4.39315984537304,20.937236861362837,35.021016553512126,44.248980207169055,53.73951434161757,24.30311591047196,21.734755401321,23.46827893769425,24.30311591047196,0.0,43.83323640477854,-0.01658485804532095,58.49307347229756,-52.30695638208321,25.51913319368328,1
26,2015-11-21,26,326.927001953125,322.0220031738281,326.14898681640625,335.093994140625,330.7510070800781,325.7615422942592,333.55822547273993,333.3094825222115,349.44592549114236,356.42578309435584,348.7830047607422,344.0294952392578,328.956396484375,328.956396484375,327.95699637276783,334.60987424850464,349.65810330708814,327.02959798177085,327.73842620849615,330.25584600539435,340.56600525558633,32.37333852304593,5.689757334284648,5.816552664264723,18.906741624209975,36.077368634156244,41.545725685206335,44.51375801843009,-4.166200764973951,0.0,10.0,0.5645719376391982,-23.317459465277835,-6.237171648586532,13.42476785061336,6.333479175495312,9.985571139487666,-3.652091963992353,26.644843840929326,52.6470394945733,15.842987060546875,-1.1561582716594132,5.092832258198055,19.306404834469415,43.301977627146854,46.88141417570673,54.577868246438996,26.38575068737716,24.336932805789022,29.168258663121193,26.38575068737716,47.97740024512265,27.681511581411534,-0.08729510426828124,57.7775938845267,-55.23977910402855,24.448685601162385,1
27,2015-11-22,27,324.5360107421875,326.927001953125,322.0220031738281,334.5899963378906,335.093994140625,325.68223615440064,332.4304384706257,331.2261233495275,347.7829068878514,355.79750684733665,345.6705017089844,346.6084899902344,326.8447998046875,326.8447998046875,328.58128574916293,331.8663425445557,350.0146784464518,325.55613606770834,326.883179800851,328.7174284435454,339.9220576460644,22.267214130893613,4.718814907462848,5.021102716643711,15.735831773729048,34.442333659321896,43.02002055927717,41.138416049171255,-7.129134114583337,80.0,0.0,-0.4240988277995638,-29.59252884638267,-8.57528127441376,13.424767850613348,5.07323862295317,8.3481269673095,-3.2748883443563312,25.81014266986889,47.38233554511598,-13.615997314453125,-3.150752798633194,-4.026590701827926,17.37457618307545,40.18175340803701,45.71235936279312,54.08361982844985,26.85524221897036,25.848036272273127,27.92918905609548,26.85524221897036,27.714666551459185,25.23068893219397,-0.14471746999392687,55.544099681752385,-57.07215345889746,23.58816629820975,1
