,date,close,lag_3,lower_band,MIDPOINT_15,MIDPOINT_30,SAR,SMA_5,NEW_SMA_5,SMA_7,SMA_30,trima_15,WMA_5,WMA_7,WMA_14,WMA_30,roll_var_5,roll_var_7,roll_var_14,roll_var_30,5 Day STD,7 Day STD,14 Day STD,30 Day STD,ADX_5,ADX_10,ADX_30,ADXR_10,APO,aroondown,aroonup,aroon_osc,BOP,CCI_30,CMO_10,DX_10,macd,macdsignal,macdhist,MINUS_DI_10,MINUS_DM_10,MOM_10,PLUS_DI_10,PLUS_DM_10,PPO,roc_5,roc_10,roc_30,rsi_5,rsi_10,rsi_30,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,TRIX_10,ULTOSC,WILLR,HT_DCPERIOD,HT_DCTREND
0,2015-10-27,0.8696410059928894,0.5635899901390076,0.4329472137232002,0.6522350013256073,0.6522350013256073,1.39614999294281,0.6640487909317017,0.6640487909317017,0.6193249949387142,0.6103303631146749,0.5296840723603964,0.719228458404541,0.6789874210953712,0.6035242886770339,0.5964780602403866,0.01866584997559467,0.019485340150014855,0.012718472897869747,0.008137443540010267,0.13662302139681537,0.1395898998853959,0.11277620714436953,0.09020777981975982,58.97029319033247,36.74634897917939,31.069537398382582,38.29787575599499,-0.032645167907079053,40.0,100.0,60.0,0.8492671521354064,227.50228054478217,49.054821466767166,55.2417737903476,-0.028652175480005093,-0.07549985036313059,0.046847674883125495,11.788948418676268,0.11406133930265426,0.3224630355834961,40.88940556012331,0.39561631757489285,-5.348770089117352,53.186180968388854,58.93202084547233,20.64288662698972,88.63180052432749,74.52741073338358,51.97862127223492,86.41502083694276,74.2308572026149,94.02210170510928,86.41502083694276,99.99999999999999,99.99999999999999,-0.4581867450632826,62.48555298210802,-5.977898294890716,24.089427609874434,0
1,2015-10-28,1.0024800300598145,0.616038978099823,0.39829459330965544,0.7186545133590698,0.7186545133590698,1.39614999294281,0.7566133975982666,0.7566133975982666,0.6986322828701564,0.6243168314297994,0.5471841357648373,0.8320388714472453,0.7747761798756463,0.6615180935178484,0.6217780387529763,0.032721188254505415,0.03168494718867398,0.025855043620795347,0.013211910032286354,0.18088998937062664,0.17800266062245804,0.1607950360576947,0.11494307300697312,64.99949498681524,39.74052563220133,30.599148768422754,40.72407471410885,0.0018429676691690267,30.0,100.0,70.0,0.5305547976079574,308.52136805003386,59.633347371133695,66.6881155093988,0.016200292413511064,-0.04493313610425004,0.0611334285177611,9.176229725044633,0.10265520537238884,0.4847460389137268,45.9165989477593,0.5136726124149988,0.2951974985118204,85.76244468983786,93.62839744028845,71.98561355300492,92.17915698310041,79.81667368556684,56.112958042309934,92.61405559925538,84.72729475353034,91.60332174961903,92.61405559925538,100.0,99.99999999999999,0.32919009686909195,69.54135824389847,-8.39667825038097,24.656104411702238,0
2,2015-10-29,1.2066600322723389,0.7313169836997986,0.3346060430837106,0.820744514465332,0.820744514465332,1.39614999294281,0.8852274060249329,0.8852274060249329,0.7899120024272374,0.6425006330013275,0.5790538396686316,0.9820544163386027,0.901783117226192,0.742169117359888,0.6593485678395917,0.05336521868860582,0.06212253778226782,0.051593129040849936,0.02451700306048423,0.23100913118014582,0.24924393228776467,0.22714120947298386,0.15657906328907525,70.48419950675941,43.147588373145815,30.42894665431617,43.63946674208183,0.055423769354820185,20.0,100.0,80.0,0.7767870976699836,362.2991542962603,70.20082477282686,73.81115304164615,0.07429088783595872,-0.0051917947908471235,0.07948268262680584,7.29705364420835,0.09238968483514996,0.7176460325717926,48.429368033021674,0.6131754359360722,8.626259105133935,114.10245983515787,146.75367842459562,82.51037734751905,95.11053585046993,85.10041238641342,61.397393947106934,95.20847448490944,91.41251697370252,100.0,95.20847448490944,100.0,99.99999999999999,1.3568365101045643,75.79952025153524,-0.0,25.887396660235503,0
3,2015-10-30,1.04121994972229,0.8696410059928894,0.31441989308209395,0.820744514465332,0.820744514465332,1.39614999294281,0.9702636003494263,0.9702636003494263,0.8615638528551374,0.6525864978631337,0.6176232928410172,1.0340519309043885,0.9646101040499551,0.7946206825120109,0.6850723947248151,0.03229409174720948,0.056220904916838926,0.061143951058059,0.02957499635925963,0.17970556960542286,0.23710947875789135,0.24727302937857779,0.17197382463404026,75.26348070995685,46.68256132156522,30.4851162586138,46.569006975783225,0.10597699979941055,10.0,100.0,90.0,-0.44570053130038517,291.8994705739587,37.73793467336288,78.4973178573398,0.09847528241634884,0.02936389761155153,0.06911138480479731,5.48342592877214,0.08315071635163497,0.6063909530639648,45.51882478946091,0.6902478373726774,16.239533019213187,69.0185177785245,139.45504042372949,40.96370433790415,68.93936250440038,68.86896733668144,55.76874707212942,86.24224230939963,91.35492413118816,67.12340517857987,86.24224230939963,13.962209920044938,71.32073664001496,2.2217771196992864,63.811424906459926,-32.87659482142011,26.35053963169831,0
4,2015-10-31,0.9166269898414612,1.0024800300598145,0.3090841613293713,0.820744514465332,0.820744514465332,1.39614999294281,1.0073256015777587,1.0073256015777587,0.9119977099554879,0.6601335644721985,0.6624301057308912,1.0161730607350667,0.978375888296536,0.8256529484476361,0.7021072651750297,0.017022451923018066,0.03896065634995117,0.06312322455779176,0.03187129744317329,0.13047011888941493,0.1973845392880384,0.2512433572411254,0.17852534117926588,73.76342395530787,48.275673732067226,30.349119688004464,45.30185192083844,0.14535973072052,0.0,90.0,90.0,-0.8319170101112161,167.7847196347718,18.780448885820338,62.6136854265853,0.1012157735031034,0.053314522908735486,0.047901250594367915,9.390366363567763,0.1428246364538372,0.46929797530174255,40.84387828297585,0.6212230536354096,22.01974547934713,25.339218187462652,104.91114147483347,32.803112224075434,54.75574435116406,59.39022444291017,52.05116518695449,73.58831858061576,85.0130117916416,53.6415505632674,73.58831858061576,0.0,37.98740330668162,2.756076416673925,57.12529513432338,-46.36316508071883,26.263932811089006,1
5,2015-11-01,1.0556700229644775,1.2066600322723389,0.29399745559014917,0.820744514465332,0.820744514465332,1.39614999294281,1.0445314049720764,1.0445314049720764,0.9748021449361529,0.6727034310499828,0.714502309449017,1.032287867863973,1.0142939665487833,0.8717057233765012,0.7276257463680801,0.011137145969709177,0.023200553548460418,0.06785836881580641,0.03709091789197909,0.10553267726021726,0.1523172792182831,0.2604963892567542,0.1925900254218247,72.87774378785048,49.816986479110184,30.250061192067633,44.21516816018371,0.18158666690190628,0.0,80.0,80.0,0.7588907225944246,168.85138433653134,30.620918759962628,63.688801202496784,0.11843608553991025,0.07502171045246041,0.043414375087449844,8.311646260095701,0.12854217280845348,0.4879680275917053,37.46842454641931,0.5794607412528257,26.993569308614713,21.391472537474755,85.95496080144815,55.571829025270404,64.84524343934812,65.31045937998131,55.47748817675247,63.150654267684864,74.32707171923342,68.68700706120731,63.150654267684864,23.02680536634169,12.329671762128854,3.1664788397057553,57.869904202540354,-34.41860999288799,26.524497865699765,1
6,2015-11-02,0.9897890090942383,1.04121994972229,0.2873301260046868,0.820744514465332,0.820744514465332,1.39614999294281,1.0419932007789612,1.0419932007789612,1.0117267199925013,0.6827906986077626,0.7713384041562676,1.0140404025713603,1.0180406825883048,0.9038511628196353,0.7480828804354513,0.011436195812660328,0.011766488990686406,0.06576424092960963,0.040445447711263925,0.10694015061079878,0.108473448321174,0.2564453956100784,0.20111053605235088,72.56506683152766,51.33093327920384,30.19118401363735,43.30053543947194,0.2165126005808512,0.0,70.0,70.0,-0.4665365891857324,148.23992653184914,21.31037931101158,64.95645448004672,0.1224991839112809,0.0908475349387339,0.03165164897254699,7.5218723835041645,0.11568795552760813,0.45013201236724854,35.406845426863065,0.5445646177272135,31.709951676601484,-1.265962471573523,83.410761853787,44.03824295573804,57.279887463569224,60.655189655505794,53.600116448824956,61.29558833956347,66.01152039595469,61.558207394215714,61.29558833956347,4.920093215091693,9.315632860477772,3.374502666487089,52.24357107300759,-42.99096375352864,27.591842740515986,1
7,2015-11-03,1.0133600234985352,0.9166269898414612,0.28149159967801285,0.820744514465332,0.820744514465332,1.39614999294281,1.0033331990242005,1.0033331990242005,1.0322580082075936,0.6942900657653809,0.8292441871017218,1.0044960101445517,1.0184490084648132,0.9343701183795929,0.769409933654211,0.0029941245048386803,0.007910419155213885,0.058551724068998195,0.04406963110450495,0.05471859377614414,0.08894053718757204,0.24197463517690898,0.20992768065337394,70.38714592562964,52.23385351664349,30.084968948486253,43.268654149934264,0.24999023675918575,0.0,60.0,60.0,0.14042237436821112,127.15127650295707,23.478682647781483,60.360135653600345,0.12693705052551696,0.10287737346766158,0.024059677057855375,7.9807443314071485,0.12115118721941519,0.4497700333595276,32.285510172725694,0.4901081559544922,36.006598550938236,-16.019425820360354,79.80447510229791,51.614579482891166,59.398359967389645,61.73934132389074,54.17408211252739,64.78465839485978,63.07696700070269,64.1087607291563,64.78465839485978,24.783000312459585,17.576632964630967,3.4483375287234663,45.10998087388873,-42.32537126124242,28.978331900768495,1
8,2015-11-04,0.8990499973297119,1.0556700229644775,0.2848622299325227,0.8269945234060287,0.820744514465332,1.39614999294281,0.9748992085456848,0.9748992085456848,1.0174822892461504,0.7033036331335704,0.8816621885634959,0.9697349429130554,0.9851470057453428,0.9441379178138006,0.7826202518196517,0.004343404805971855,0.010465318002493793,0.04682540262522331,0.04528272618436116,0.06590451278912435,0.10230013686449199,0.21639178040125118,0.21279738293588377,59.028181104766944,48.60176881318053,29.43815455989021,41.6465352955595,0.2692777713139852,0.0,50.0,50.0,-0.35648696772699856,72.27911505692464,7.514932742809045,15.913006482013856,0.11543597702833408,0.10706357465455242,0.00837240237378166,19.054794085883856,0.3199860854728765,0.2830110192298889,26.2668265088828,0.44109734035904297,38.28755584756725,-13.654170997251558,45.94044034402476,43.014402649352476,45.66954158676301,53.757466371404526,51.00858716864788,59.133884176500736,61.738043636974645,51.73468440613019,59.133884176500736,0.0,9.901031175850404,3.3178139040234145,52.96319831297387,-59.62949350650178,29.21684689002472,1
9,2015-11-05,0.8956369757652283,0.9897890090942383,0.28792663887881614,0.8731585144996643,0.820744514465332,1.39614999294281,0.9707012057304383,0.9707012057304383,0.973050424030849,0.7114700317382813,0.9235412199050188,0.9433141986529032,0.9546856773751122,0.9491485431080773,0.7950288545700812,0.005043088289583438,0.004671772575028259,0.03985805748306854,0.04639370835385568,0.0710147047419296,0.06835036631231949,0.1996448283404019,0.21539198767330153,49.94100924807678,45.332892580063856,28.812900650914038,41.03962077962162,0.27754337191581724,0.0,40.0,40.0,-0.03867788287469754,75.8894843049445,7.055771511198117,15.913006482013852,0.10487866044927996,0.1063352699194616,-0.0014566094701816412,17.536239787020346,0.28798747692558885,0.1643199920654297,24.173515915612445,0.3969876063231387,39.009847152341244,-2.2899188338173726,22.469051824028476,37.653705400836856,45.27895277342881,53.52788575559906,50.91669294442545,54.13021273854999,59.34958510330349,46.54719308036348,54.13021273854999,0.0,8.261000104153172,3.0728015484600135,53.64052279686759,-70.64465422210996,28.729761874736738,1
